Epoch	LR	Train Loss	Val Loss	Train Acc	Val Acc	
107.000000	0.000025	0.000574	0.000574	0.551446	0.647541	
108.000000	0.000025	0.000569	0.000575	0.570611	0.631148	
109.000000	0.000025	0.000568	0.000570	0.571695	0.649180	
110.000000	0.000025	0.000572	0.000573	0.552850	0.650820	
111.000000	0.000025	0.000566	0.000575	0.576898	0.655738	
112.000000	0.000025	0.000560	0.000569	0.577157	0.634426	
113.000000	0.000025	0.000566	0.000572	0.556825	0.644262	
114.000000	0.000025	0.000568	0.000569	0.566885	0.644262	
115.000000	0.000025	0.000571	0.000568	0.566381	0.650820	
116.000000	0.000025	0.000564	0.000566	0.576250	0.665574	
117.000000	0.000025	0.000561	0.000566	0.574215	0.667213	
118.000000	0.000025	0.000557	0.000564	0.586825	0.665574	
119.000000	0.000025	0.000564	0.000567	0.566838	0.665574	
120.000000	0.000025	0.000551	0.000567	0.597933	0.662295	
121.000000	0.000025	0.000554	0.000562	0.594226	0.655738	
122.000000	0.000025	0.000554	0.000564	0.576641	0.663934	
123.000000	0.000025	0.000550	0.000562	0.597179	0.667213	
124.000000	0.000025	0.000550	0.000563	0.601498	0.660656	
125.000000	0.000025	0.000553	0.000562	0.593014	0.663934	
126.000000	0.000025	0.000551	0.000562	0.583462	0.659016	
127.000000	0.000025	0.000554	0.000560	0.593817	0.670492	
128.000000	0.000025	0.000556	0.000575	0.588220	0.637705	
129.000000	0.000025	0.000546	0.000564	0.598678	0.675410	
130.000000	0.000025	0.000549	0.000562	0.596193	0.667213	
131.000000	0.000025	0.000549	0.000558	0.594865	0.668853	
132.000000	0.000025	0.000553	0.000556	0.591724	0.681967	
133.000000	0.000025	0.000546	0.000554	0.596726	0.683607	
134.000000	0.000025	0.000556	0.000551	0.585886	0.698361	
135.000000	0.000025	0.000554	0.000557	0.584723	0.686885	
136.000000	0.000025	0.000542	0.000549	0.596082	0.686885	
137.000000	0.000025	0.000546	0.000554	0.593782	0.691803	
138.000000	0.000025	0.000541	0.000554	0.615151	0.662295	
139.000000	0.000025	0.000545	0.000554	0.594409	0.677049	
140.000000	0.000025	0.000547	0.000552	0.582971	0.696721	
141.000000	0.000025	0.000546	0.000552	0.595744	0.672131	
142.000000	0.000025	0.000538	0.000550	0.603081	0.690164	
143.000000	0.000025	0.000537	0.000567	0.621288	0.662295	
144.000000	0.000025	0.000532	0.000553	0.621219	0.680328	
145.000000	0.000025	0.000540	0.000577	0.609275	0.645902	
146.000000	0.000025	0.000542	0.000547	0.602209	0.688525	
147.000000	0.000025	0.000538	0.000549	0.616795	0.677049	
148.000000	0.000025	0.000530	0.000551	0.628378	0.681967	
149.000000	0.000025	0.000543	0.000550	0.609205	0.681967	
150.000000	0.000025	0.000546	0.000558	0.596168	0.678688	
151.000000	0.000025	0.000530	0.000548	0.626400	0.688525	
152.000000	0.000025	0.000538	0.000544	0.617954	0.698361	
153.000000	0.000025	0.000536	0.000553	0.612060	0.696721	
154.000000	0.000025	0.000534	0.000546	0.622437	0.691803	
155.000000	0.000025	0.000529	0.000543	0.626681	0.688525	
156.000000	0.000025	0.000534	0.000545	0.618680	0.693443	
157.000000	0.000025	0.000528	0.000547	0.618644	0.686885	
158.000000	0.000025	0.000522	0.000544	0.632574	0.695082	
159.000000	0.000025	0.000532	0.000544	0.612719	0.700000	
160.000000	0.000025	0.000525	0.000549	0.635678	0.690164	
161.000000	0.000025	0.000529	0.000544	0.616308	0.708197	
162.000000	0.000025	0.000532	0.000545	0.617597	0.706557	
163.000000	0.000025	0.000521	0.000548	0.641602	0.693443	
164.000000	0.000025	0.000524	0.000538	0.636913	0.700000	
165.000000	0.000025	0.000520	0.000537	0.640696	0.713115	
166.000000	0.000025	0.000522	0.000537	0.633858	0.709836	
167.000000	0.000025	0.000517	0.000540	0.650635	0.709836	
168.000000	0.000025	0.000520	0.000534	0.651842	0.708197	
169.000000	0.000025	0.000511	0.000534	0.661434	0.711475	
170.000000	0.000025	0.000521	0.000536	0.643706	0.706557	
171.000000	0.000025	0.000515	0.000540	0.646313	0.703279	
172.000000	0.000025	0.000525	0.000537	0.641205	0.708197	
173.000000	0.000025	0.000521	0.000534	0.632942	0.709836	
174.000000	0.000025	0.000508	0.000535	0.656330	0.711475	
175.000000	0.000025	0.000515	0.000538	0.653408	0.701639	
176.000000	0.000025	0.000507	0.000534	0.667181	0.704918	
177.000000	0.000025	0.000511	0.000534	0.653517	0.722951	
178.000000	0.000025	0.000512	0.000536	0.658605	0.698361	
179.000000	0.000025	0.000515	0.000538	0.653070	0.700000	
180.000000	0.000025	0.000513	0.000528	0.651831	0.721311	
181.000000	0.000025	0.000506	0.000534	0.671656	0.708197	
182.000000	0.000025	0.000506	0.000526	0.658935	0.714754	
183.000000	0.000025	0.000507	0.000532	0.656273	0.714754	
184.000000	0.000025	0.000501	0.000530	0.681200	0.711475	
185.000000	0.000025	0.000506	0.000532	0.666657	0.727869	
186.000000	0.000025	0.000499	0.000528	0.677622	0.716394	
187.000000	0.000025	0.000502	0.000531	0.672971	0.714754	
188.000000	0.000025	0.000500	0.000529	0.665807	0.722951	
189.000000	0.000025	0.000501	0.000524	0.668343	0.734426	
190.000000	0.000025	0.000506	0.000542	0.660027	0.734426	
191.000000	0.000025	0.000506	0.000521	0.665530	0.713115	
192.000000	0.000025	0.000499	0.000521	0.674868	0.711475	
193.000000	0.000025	0.000508	0.000524	0.662956	0.734426	
194.000000	0.000025	0.000500	0.000522	0.678249	0.726229	
195.000000	0.000025	0.000501	0.000524	0.676565	0.734426	
196.000000	0.000025	0.000507	0.000529	0.662443	0.727869	
197.000000	0.000025	0.000498	0.000525	0.678081	0.726230	
198.000000	0.000025	0.000501	0.000524	0.682581	0.729508	
199.000000	0.000250	0.000496	0.000525	0.684464	0.724590	
200.000000	0.000250	0.000496	0.000518	0.683888	0.734426	
